rowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2382,39778861,Davis,648,Germany,Female,67,9,203271.66,3,1,0,140012.0,0
2383,31832909,Garcia,731,Netherlands,Female,20,8,18783.15,1,0,1,45272.6,0
2384,57007653,Miller,395,Spain,Male,46,3,212049.44,1,0,0,128107.56,0
2385,19418298,Martinez,423,Germany,Male,68,1,145500.34,2,0,1,81816.8,1
2386,44947980,Jones,409,France,Male,33,2,127483.36,4,1,1,128803.36,0
2387,56374579,Davis,751,Italy,Male,54,0,161113.02,3,1,0,130857.11,1
2388,50604101,Williams,428,Italy,Female,30,8,220056.11,2,0,1,80028.38,0
2389,97544253,Davis,788,Spain,Male,64,7,140542.36,3,1,1,93939.56,0
2390,90553873,Jones,690,Germany,Male,19,5,98353.07,1,1,1,59866.79,0
2391,55983531,Jones,657,Germany,Male,58,8,165005.4,1,1,1,120176.7,1
2392,98490435,Davis,684,Italy,Female,40,10,53316.58,2,0,1,71940.08,0
2393,76202299,Smith,323,France,Male,62,2,115372.94,3,1,0,115771.26,0
2394,59563765,Smith,605,Netherlands,Male,66,7,70478.83,2,1,0,101458.86,1
2395,55001926,Johnson,682,France,Male,53,3,12255.34,2,1,0,56075.53,0
2396,54744325,Moore,453,Spain,Male,69,9,105607.8,1,0,0,78015.02,0
2397,99550040,Martin,436,Spain,Female,29,10,39200.78,3,1,0,97963.79,0
2398,72233608,Garcia,751,Netherlands,Female,61,7,68240.25,4,1,0,48153.01,0
2399,13253691,Hernandez,523,Germany,Male,19,0,75729.17,3,1,0,86860.04,1
2400,57416352,Johnson,500,Germany,Female,32,7,183379.42,2,0,1,145110.64,0
2401,46157574,Moore,419,Netherlands,Female,59,10,112469.16,2,0,0,34187.02,0
2402,51866941,Martin,494,Italy,Female,53,10,103293.01,2,0,0,44260.37,0
2403,67601387,Wilson,552,Italy,Male,53,4,220866.47,2,0,1,146640.21,1
2404,46420419,Anderson,722,France,Male,26,1,234426.54,3,1,0,20660.04,0
2405,24646859,Jones,628,France,Female,49,3,126991.64,1,0,0,141170.23,0
2406,83501311,Anderson,503,Italy,Female,64,10,135029.58,1,1,1,96154.21,0
2407,54851624,Martin,350,France,Female,19,7,17134.6,4,0,0,106742.12,0
2408,89411643,Taylor,685,Italy,Male,21,6,42976.59,4,0,1,59704.55,1
2409,95790865,Moore,528,Germany,Female,20,0,186259.42,1,0,0,73031.13,1
2410,82893843,Miller,580,Italy,Male,20,6,14139.24,1,0,1,45410.99,0
2411,56460096,Miller,637,Germany,Male,25,1,159772.04,3,1,0,74423.15,0
2412,97180144,Williams,603,France,Male,40,5,45646.89,2,0,0,37692.74,0
2413,92980197,Wilson,721,Germany,Female,51,10,83613.88,4,1,0,57236.53,0
2414,98678323,Martin,723,Italy,Female,25,6,212213.77,1,1,1,51180.89,0
2415,43954203,Smith,321,France,Female,55,2,150034.19,4,1,0,135686.69,0
2416,22266328,Anderson,534,Germany,Male,46,5,189584.19,4,0,1,87208.56,0
2417,49296321,Taylor,717,France,Male,51,2,74228.65,1,0,0,148475.88,0
2418,97897593,Smith,521,France,Male,42,0,8946.51,2,1,0,122645.57,0
2419,85027441,Moore,651,Netherlands,Female,30,5,203790.69,3,1,0,36795.25,0
2420,88950784,Miller,821,Netherlands,Male,27,0,61899.6,2,0,1,58957.51,1
2421,19380996,Smith,422,Germany,Male,69,8,83682.83,4,0,1,147909.96,0
2422,37732401,Martinez,528,Netherlands,Female,20,3,225814.54,2,1,0,68354.27,0
2423,47050289,Martinez,602,Spain,Female,64,1,221800.6,1,1,1,108672.62,0
2424,50216604,Miller,786,Spain,Male,32,1,50800.85,3,0,0,42804.83,1
2425,27476803,Wilson,610,Netherlands,Female,53,1,87645.46,3,0,1,37654.45,0
2426,37394519,Wilson,819,Netherlands,Female,25,9,87332.41,1,0,1,71480.36,1
2427,11732149,Brown,448,Italy,Female,54,10,212846.53,3,1,1,137788.79,1
2428,22525971,Johnson,383,Italy,Female,36,1,192696.34,1,0,0,67191.93,0
2429,17019084,Williams,339,France,Female,39,4,81028.11,2,1,0,144069.69,0
2430,90018531,Garcia,591,France,Female,33,9,56574.91,2,1,1,100750.32,0
2431,84239376,Taylor,552,Spain,Male,21,9,95474.77,1,1,0,96016.04,0
2432,11812477,Garcia,582,Netherlands,Male,20,9,240888.53,2,1,1,111581.64,0
2433,46767952,Davis,636,Netherlands,Female,51,5,25918.05,2,0,0,141895.47,0
2434,51507680,Hernandez,441,Netherlands,Female,57,5,19764.68,2,1,0,121815.61,0
2435,56231709,Williams,313,France,Female,18,2,160010.57,1,0,1,87862.81,0
2436,34725861,Martinez,576,Italy,Female,31,8,111204.53,1,0,0,137676.65,0
2437,25384247,Taylor,659,Spain,Male,26,9,21806.02,4,1,1,112976.61,0
2438,29878607,Davis,781,Italy,Male,50,2,27046.73,4,1,1,23450.31,1
2439,84613464,Garcia,660,France,Male,22,8,226918.71,2,0,0,107802.95,0
2440,36764779,Johnson,408,Italy,Male,41,8,148171.07,2,0,1,127279.16,0
2441,62083586,Moore,663,Germany,Female,54,4,122521.33,1,1,0,139510.12,0
2442,97692563,Miller,507,Germany,Female,26,4,191460.95,4,0,0,53255.74,1
2443,93591461,Williams,751,France,Female,65,4,193556.43,1,1,0,125116.45,1
2444,29044347,Moore,622,Germany,Female,24,1,71517.27,2,0,1,84715.32,1
2445,33045026,Miller,430,France,Male,35,7,142330.15,4,1,0,124671.13,0
2446,64632436,Jones,659,Netherlands,Female,30,5,97605.97,1,1,0,75860.97,0
2447,76094242,Taylor,565,Netherlands,Female,48,3,240012.75,2,1,1,125888.03,1
2448,67578767,Smith,396,Germany,Male,30,8,125.33,3,0,1,59005.23,0
2449,96722736,Moore,643,France,Female,66,10,245803.35,2,1,1,143449.96,0
2450,95176576,Anderson,502,Netherlands,Male,59,7,103309.75,1,0,0,95680.12,0
2451,70596539,Williams,420,Spain,Male,62,4,97586.69,2,1,0,45771.04,0
2452,10990704,Jones,776,Spain,Female,58,6,196469.93,1,1,0,110571.88,0
2453,12221949,Williams,391,Italy,Male,62,9,224840.3,2,0,0,71742.89,1
2454,84221796,Brown,726,France,Female,46,3,236464.02,3,0,1,76490.12,0
2455,58249040,Anderson,634,Italy,Female,40,10,215713.44,1,1,1,45101.02,0
2456,88541819,Martinez,569,Spain,Female,66,0,231680.33,2,1,0,30539.92,0
2457,98342144,Williams,623,Italy,Female,58,2,32108.03,3,0,0,56728.89,0
2458,14833693,Wilson,498,France,Female,34,9,94108.03,2,0,0,140694.8,0
2459,61782046,Williams,592,Spain,Male,34,1,118998.25,1,1,1,136614.82,0
2460,71546876,Williams,391,Germany,Male,58,4,35528.84,3,0,1,90806.54,0
2461,56143491,Williams,390,Italy,Female,30,2,995.99,3,1,0,113912.61,1
2462,37563122,Taylor,415,Netherlands,Female,28,10,45252.29,3,1,0,73433.62,0
2463,47255865,Martin,579,Italy,Female,34,3,66035.98,2,1,1,29723.62,0
2464,20851164,Martin,398,Italy,Male,21,5,243445.07,1,0,0,110096.32,0
2465,58624933,Smith,314,Italy,Male,35,4,98556.4,3,1,0,84123.09,0
2466,36188526,Moore,573,Spain,Female,18,4,80884.59,1,0,0,126629.86,0
2467,22142778,Taylor,636,France,Male,52,8,68926.99,2,1,0,23116.39,0
2468,54130813,Martin,829,Italy,Male,27,3,233302.52,4,1,0,114035.7,0
2469,35044048,Miller,404,Italy,Female,30,2,234045.97,2,1,1,56715.24,0
2470,11437977,Garcia,714,Italy,Female,65,5,29643.07,2,0,0,58229.3,1
2471,27830539,Brown,733,Italy,Female,29,7,205402.9,3,1,1,59519.27,1
2472,85631705,Martin,757,Spain,Male,64,1,54294.04,2,1,0,139622.98,0
2473,13788580,Taylor,333,Italy,Male,63,1,128087.78,2,0,1,25172.96,0
2474,79545469,Martin,312,Germany,Male,69,7,134134.61,1,0,0,24651.31,0
2475,18151800,Brown,355,Spain,Male,32,2,133060.75,3,0,0,94721.05,0
2476,92348791,Davis,678,France,Male,27,4,171613.63,1,0,0,71033.28,1
2477,59200763,Davis,498,France,Male,51,9,37128.29,4,1,0,83403.07,0
2478,94817578,Miller,412,Netherlands,Female,28,9,88861.18,4,1,0,93041.13,0
2479,47730919,Davis,687,Netherlands,Male,44,2,206875.14,1,0,1,62914.5,1
2480,98127138,Davis,701,Germany,Female,34,9,166006.94,4,1,1,66378.62,0
2481,23834793,Taylor,801,Spain,Female,65,4,4091.77,3,0,1,71439.61,0
2482,46690216,Anderson,369,France,Male,68,2,164756.57,4,1,1,57046.24,0
2483,87124470,Smith,360,Netherlands,Male,52,3,31595.42,2,1,1,74297.04,0
2484,49989789,Moore,421,Germany,Male,50,6,32179.54,4,0,0,142142.32,0
2485,49832085,Garcia,632,Germany,Female,22,7,21434.74,1,0,0,52034.96,0
2486,12636133,Miller,478,France,Female,32,7,224007.5,1,0,1,127854.99,0
2487,42015466,Miller,696,Germany,Male,60,4,198532.43,2,0,1,81284.67,0
2488,29578586,Jones,521,Italy,Male,60,2,2198.89,2,0,0,79582.25,0
2489,92089199,Jones,816,Germany,Female,56,4,70267.7,1,1,1,53973.38,0
2490,86861247,Anderson,379,Germany,Female,42,6,19376.48,1,1,1,33142.35,0
2491,83187786,Johnson,795,France,Female,54,5,8865.95,1,0,1,78110.64,0
2492,48546284,Moore,390,Germany,Female,27,6,176391.08,1,0,0,118692.57,0
2493,15640459,Anderson,734,Italy,Female,49,8,232706.29,4,1,0,109126.7,0
2494,67006317,Smith,371,Netherlands,Female,38,5,188629.68,4,0,1,128770.51,1
2495,31411116,Anderson,712,Germany,Male,60,1,230579.77,4,1,1,69188.16,1
2496,12040417,Moore,478,Germany,Male,34,0,53641.97,3,0,0,93520.99,0
2497,71903482,Wilson,648,France,Male,67,5,23521.92,2,0,0,89449.5,1
2498,39496019,Smith,561,Italy,Female,63,10,5373.81,2,1,1,108719.16,0
2499,63466977,Taylor,530,Germany,Female,64,8,76372.76,4,1,0,124666.81,0
2500,61830159,Davis,584,Germany,Male,18,0,85595.65,1,1,1,113770.98,0
2501,37903355,Miller,815,France,Male,55,8,241028.63,1,0,1,25271.69,0
2502,18075749,Williams,541,Spain,Female,26,0,197128.05,3,1,0,55259.25,0
2503,61250967,Brown,475,France,Male,27,5,45479.41,2,0,0,20096.43,0
2504,86844143,Brown,773,Germany,Female,38,9,185801.01,2,1,0,66111.18,0
2505,79488837,Moore,660,Italy,Male,62,6,205620.93,3,1,0,50331.11,0
2506,72949743,Wilson,348,France,Male,66,1,18587.71,3,0,0,147509.14,0
2507,82554867,Garcia,785,Spain,Female,38,2,226921.59,1,1,1,36084.66,1
2508,97662099,Anderson,631,Netherlands,Male,47,0,5181.28,1,1,1,72391.16,0
2509,76096197,Davis,361,Germany,Male,30,8,40348.78,3,1,0,35634.94,0
2510,57782065,Moore,557,Italy,Female,29,4,124399.52,2,1,0,38433.88,0
2511,93631469,Taylor,531,France,Female,53,1,115218.48,2,1,1,143000.81,0
2512,17374319,Smith,434,Italy,Male,37,4,133806.23,4,1,0,137134.71,1
2513,25676020,Taylor,455,Netherlands,Female,44,3,30610.31,2,0,0,137863.67,0
2514,75436946,Garcia,366,France,Male,35,9,182412.4,3,1,0,69412.42,0
2515,84202612,Brown,333,Italy,Female,28,4,193867.49,4,0,1,117410.37,0
2516,35407526,Garcia,718,Germany,Female,53,4,145854.26,4,0,0,99722.26,0
2517,73857847,Davis,827,Italy,Female,59,2,163999.17,3,0,0,30418.94,0
2518,99072648,Garcia,516,Germany,Female,54,9,114419.68,1,0,1,67976.64,0
2519,41779368,Anderson,480,Spain,Male,37,3,121049.35,4,0,1,133940.09,0
2520,34671496,Martin,380,Spain,Female,20,6,213106.18,1,0,0,102267.53,1
2521,22374919,Smith,687,France,Female,26,0,43828.33,4,0,1,95671.28,1
2522,44165096,Garcia,356,Spain,Female,45,9,160933.1,1,1,1,122377.22,0
2523,17256687,Hernandez,364,France,Male,34,4,247670.44,1,0,0,137084.41,0
2524,77212772,Davis,304,Spain,Male,56,5,187417.3,3,1,1,63275.32,0
2525,38383076,Smith,417,Italy,Female,66,8,160018.67,2,0,1,63879.28,0
2526,95388404,Taylor,541,Italy,Female,64,2,169430.52,1,0,1,28703.0,0
2527,76762027,Martin,313,Italy,Male,30,3,39585.79,1,1,0,144480.88,0
2528,35136422,Miller,459,Germany,Male,53,1,155896.97,4,0,1,103215.93,0
2529,82476449,Wilson,442,Spain,Female,44,2,223206.81,3,0,1,37944.44,0
2530,26314975,Hernandez,581,Spain,Female,25,8,71195.48,3,0,0,146351.26,0
2531,27218359,Davis,792,Italy,Female,45,5,179483.88,4,1,1,142464.05,1
2532,32603534,Martinez,697,Spain,Female,24,0,86127.4,2,1,0,32404.83,1
2533,27176922,Smith,417,Spain,Male,50,6,73953.27,1,0,1,123779.04,1
2534,29562899,Williams,810,Germany,Male,59,7,105333.14,3,1,0,83441.71,1
2535,36366856,Wilson,331,Germany,Female,67,9,237712.48,2,1,1,43260.66,0
2536,36947606,Jones,628,Spain,Female,37,8,160733.98,4,0,1,96808.48,0
2537,59443337,Hernandez,338,Spain,Male,28,6,116877.23,4,1,1,74314.87,0
2538,22878970,Garcia,558,France,Male,22,3,43526.19,2,1,1,128038.4,0
2539,34620213,Wilson,668,Germany,Female,21,7,205144.23,2,1,1,148490.73,1
2540,32748180,Johnson,750,Spain,Male,50,9,188290.19,1,1,1,53542.61,0
2541,20737518,Taylor,402,Netherlands,Male,46,10,65498.72,4,0,1,101531.16,0
2542,27558560,Taylor,334,Netherlands,Female,50,9,6165.93,1,1,0,77963.03,0
2543,37676562,Jones,705,Spain,Female,30,0,54065.14,2,1,0,21121.1,0
2544,12334233,Taylor,816,Netherlands,Male,43,3,196949.78,2,0,0,41965.23,0
2545,96756062,Johnson,676,France,Female,64,3,136112.55,4,1,0,66332.07,0
2546,90560891,Jones,402,Germany,Female,27,4,68514.14,2,1,0,30210.05,0
2547,65269523,Moore,648,Italy,Female,55,7,70552.14,2,1,1,122745.21,0
2548,88821175,Anderson,653,Spain,Male,43,1,152806.78,3,0,1,60157.24,1
2549,21199672,Wilson,722,Italy,Male,25,6,3570.24,4,1,0,128166.74,0
2550,79233899,Johnson,610,Italy,Female,63,3,174690.07,1,1,0,71060.88,0
2551,87628834,Martinez,637,Germany,Female,26,4,125938.83,1,1,0,77062.98,0
2552,52449989,Johnson,607,Italy,Male,55,4,191658.89,3,1,0,75221.97,0
2553,96689026,Johnson,467,Netherlands,Female,21,0,143722.67,4,1,1,31457.68,0
2554,67091290,Jones,640,Italy,Male,22,3,248930.85,4,0,1,105686.97,0
2555,25132266,Martin,602,Spain,Male,42,8,234406.75,1,1,1,48656.09,0
2556,38291829,Smith,322,Netherlands,Male,21,0,94058.47,1,0,1,100176.44,1
2557,51152469,Miller,838,Netherlands,Female,63,9,196579.02,3,1,0,143376.31,0
2558,89315830,Wilson,605,Germany,Male,39,7,139755.4,1,0,1,122943.34,0
2559,31591122,Martin,800,Germany,Male,24,3,182278.39,2,0,0,68108.15,0
2560,62382372,Davis,343,Italy,Female,21,2,192037.9,3,0,0,149007.87,0
2561,10654861,Davis,731,Germany,Male,52,4,133306.56,3,0,1,118282.02,0
2562,80660748,Moore,782,Germany,Male,29,5,96691.75,1,0,1,20387.09,0
2563,60685783,Martin,678,France,Female,19,3,168079.89,2,0,1,65212.07,0
2564,61342481,Davis,500,Germany,Male,62,6,129129.07,4,1,0,78136.44,0
2565,81519785,Hernandez,774,Italy,Male,18,4,168934.62,4,1,0,72631.25,1
2566,48503370,Jones,631,Italy,Female,40,3,159806.86,3,0,0,142690.47,1
2567,37783339,Davis,768,Germany,Female,44,8,135000.53,3,1,0,108889.19,0
2568,40047051,Anderson,456,Germany,Female,60,9,97331.74,1,1,0,148291.53,0
2569,37562641,Jones,676,Netherlands,Female,54,10,139910.92,2,1,1,112710.19,0
2570,52767725,Martin,366,France,Male,60,3,134184.21,3,0,0,60458.23,0
2571,77235771,Miller,754,Italy,Female,61,3,212371.51,3,0,1,148936.43,1
2572,27535580,Miller,667,Netherlands,Female,47,3,187926.72,4,0,0,114354.01,0
2573,98866150,Martin,728,Netherlands,Male,69,3,239309.56,2,0,1,53021.17,0
2574,19845257,Davis,604,Netherlands,Female,30,9,65592.65,3,1,0,121628.53,1
2575,51916026,Williams,637,France,Male,36,8,205175.97,2,0,0,122550.62,0
2576,24440054,Garcia,322,Spain,Female,50,1,181907.39,3,1,1,66302.36,0
2577,77344732,Wilson,722,France,Female,38,6,161704.84,3,0,1,20375.11,0
2578,15594625,Jones,780,Spain,Female,22,5,15954.11,1,1,0,46911.53,1
2579,28002710,Anderson,515,Italy,Male,41,9,159091.81,3,0,0,58541.52,0
2580,32740769,Davis,359,Spain,Female,48,7,152513.22,3,1,0,138706.94,0
2581,65258909,Anderson,316,Netherlands,Female,44,3,177981.39,3,1,0,83954.09,0
2582,57856314,Hernandez,310,Italy,Female,31,6,119253.6,3,1,1,100917.46,1
2583,66981819,Johnson,738,Italy,Male,33,9,171556.49,4,1,1,99734.37,1
2584,74228095,Davis,402,Germany,Female,50,1,134078.52,2,1,1,55163.15,1
2585,63097832,Taylor,792,Spain,Male,67,3,78990.22,3,0,0,129083.67,1
2586,51102668,Taylor,707,Germany,Male,42,2,239913.1,2,1,1,93048.37,0
2587,42636413,Johnson,429,Italy,Male,43,8,3196.98,4,1,1,117754.97,0
2588,26177259,Johnson,833,France,Male,52,1,17827.2,2,1,1,77244.09,0
2589,69756155,Smith,531,Spain,Male,18,3,184682.61,1,0,1,133849.88,0
2590,69954231,Miller,758,France,Male,24,2,150817.51,4,0,0,130454.85,1
2591,80013198,Martin,737,France,Male,51,9,199491.48,1,1,0,86003.91,1
2592,23355931,Hernandez,849,Spain,Male,46,3,95307.23,2,1,0,57145.21,0
2593,47587214,Williams,758,Italy,Female,59,7,96600.36,4,0,1,50096.54,0
2594,12288375,Moore,532,France,Female,68,4,183275.97,3,0,1,38682.82,1
2595,92964036,Taylor,708,Germany,Female,34,7,224865.64,1,0,0,63520.77,0
2596,49063028,Garcia,722,Germany,Female,26,1,101961.41,2,1,0,93025.06,0
2597,35397204,Davis,424,Spain,Female,26,1,98363.78,2,1,0,26264.43,0
2598,17305369,Martinez,652,Italy,Male,24,1,175036.71,4,1,1,82049.07,0
2599,43817523,Brown,574,Netherlands,Female,55,7,8744.99,1,1,0,74626.3,1
2600,78098048,Williams,454,Italy,Female,37,7,45530.51,3,0,0,132323.2,0
2601,49413674,Brown,595,Netherlands,Male,59,3,147407.05,1,0,1,111710.05,1
2602,56923238,Martinez,603,Italy,Female,69,4,1808.69,3,1,0,100948.2,0
2603,31514515,Johnson,642,Netherlands,Male,66,1,142531.16,1,1,1,51101.54,0
2604,73568457,Anderson,435,Italy,Female,44,9,244640.88,1,0,1,72141.76,1
2605,72124469,Hernandez,453,Spain,Female,67,10,141499.67,1,0,0,36933.1,0
2606,92517490,Miller,377,Spain,Female,40,6,226528.63,3,1,0,106247.2,0
2607,62684588,Moore,446,Italy,Male,65,2,149942.24,3,1,0,89081.72,0
2608,28289526,Jones,773,Germany,Female,60,3,27096.82,3,1,0,141841.45,0
2609,72013081,Jones,640,Netherlands,Male,50,7,242740.14,1,0,1,34343.83,1
2610,91632489,Hernandez,822,Spain,Female,35,8,169349.78,1,1,1,54436.29,0
2611,26264217,Hernandez,556,Netherlands,Male,27,5,98215.68,3,0,1,71769.79,1
2612,72146425,Miller,401,Spain,Male,24,1,123649.27,3,0,0,77176.86,0
2613,95218386,Garcia,319,Netherlands,Female,65,0,33418.51,3,0,0,137176.94,1
2614,49098840,Anderson,323,Italy,Female,39,3,25532.34,3,1,0,149549.86,0
2615,73600209,Martin,443,Germany,Female,59,7,211288.9,1,0,1,116732.09,0
2616,74460394,Garcia,337,France,Female,42,7,74550.56,4,1,1,92503.2,0
2617,88496048,Davis,454,Netherlands,Female,42,6,164876.88,1,1,0,126248.39,0
2618,60974775,Moore,590,Spain,Female,31,7,174381.29,3,1,0,79409.15,0
2619,64791061,Garcia,664,France,Female,57,2,18751.38,4,0,1,64624.07,0
2620,37370467,Garcia,690,Spain,Male,33,8,13764.42,2,0,0,63432.74,1
2621,68340889,Anderson,814,Germany,Female,21,10,72542.48,1,1,1,141680.38,0
2622,77487804,Williams,454,Germany,Male,35,1,113625.56,4,0,1,47579.12,1
2623,35670514,Anderson,742,Germany,Female,52,1,93233.01,1,0,1,70281.56,0
2624,72910825,Hernandez,681,France,Female,20,6,243354.63,3,1,1,94298.51,0
2625,45788186,Martinez,416,Germany,Male,55,0,117087.45,3,0,1,103616.87,0
2626,47357607,Miller,326,Netherlands,Male,32,2,142051.11,1,1,1,135916.94,0
2627,99393954,Anderson,636,Italy,Female,19,0,153084.64,2,0,0,62593.05,0
2628,37988026,Smith,508,Spain,Male,50,10,163645.86,1,0,1,116541.75,0
2629,64413013,Garcia,516,Germany,Male,23,10,238443.43,2,0,0,140991.04,0
2630,85091720,Jones,534,France,Female,45,0,176638.14,2,0,1,89910.44,0
2631,14011283,Wilson,678,Spain,Male,64,1,48012.21,4,1,0,45694.5,0
2632,26689401,Smith,300,France,Male,29,1,243500.36,2,1,0,99991.63,0
2633,38970260,Hernandez,798,Spain,Female,63,4,158975.72,2,0,0,57323.67,0
2634,69153571,Williams,359,Italy,Male,56,5,195908.76,3,1,1,131208.45,1
2635,89410434,Moore,773,Germany,Female,68,2,70233.86,3,0,0,132456.61,1
2636,91075717,Smith,453,Germany,Male,58,5,180629.23,1,1,0,113503.24,1
2637,29828566,Martinez,622,France,Female,42,2,115971.71,1,0,1,93562.58,0
2638,45958341,Jones,397,Germany,Female,44,5,223104.47,3,1,1,93548.55,0
2639,37052927,Wilson,781,Spain,Female,57,10,58217.79,3,0,1,88122.85,0
2640,91781500,Davis,733,France,Female,26,3,113799.51,3,1,0,56982.96,1
2641,52047919,Smith,693,Netherlands,Female,41,8,40890.0,1,1,1,108941.37,0
2642,45052140,Garcia,776,Germany,Female,51,5,64347.94,3,0,0,85708.0,0
2643,42815589,Moore,686,Italy,Female,26,8,138963.13,2,1,0,64023.31,0
2644,36877573,Martinez,626,Netherlands,Male,62,7,127046.78,2,0,1,88447.68,0
2645,62808914,Hernandez,657,Netherlands,Female,61,7,67638.95,3,1,0,34382.63,0
2646,76006855,Hernandez,849,Italy,Female,44,9,232083.57,2,1,1,124511.04,0
2647,68308626,Taylor,453,Netherlands,Male,26,9,42007.04,3,1,0,100560.4,0
2648,82192530,Williams,830,Italy,Male,42,4,207305.77,4,0,0,134208.06,0
2649,93754670,Miller,384,Netherlands,Male,42,0,177775.63,2,1,1,104044.01,0
2650,76977282,Taylor,475,Netherlands,Female,27,9,97018.8,1,1,1,25699.94,0
2651,94002748,Moore,324,Italy,Male,42,4,160445.01,2,0,0,38723.89,0
2652,75976358,Martin,505,France,Female,52,4,7635.04,1,0,0,56151.94,0
2653,97757981,Jones,649,Germany,Male,68,2,17828.37,3,0,1,145283.0,0
2654,62494102,Martin,331,Netherlands,Male,60,10,151003.69,2,1,1,57171.14,0
2655,33599844,Williams,305,Spain,Female,61,10,69889.96,1,0,1,110302.19,0
2656,97843838,Martinez,760,Germany,Female,67,8,3768.11,4,0,1,149440.55,0
2657,29103417,Martin,833,Italy,Male,21,0,31816.16,4,1,0,87855.53,0
2658,63664275,Smith,736,Germany,Male,64,6,161628.74,4,0,1,98287.09,0
2659,67717980,Hernandez,713,Germany,Male,49,6,182852.32,1,1,1,98390.61,0
2660,24588764,Miller,840,Germany,Male,35,1,139673.24,1,1,0,119721.38,1
2661,84152617,Brown,738,Netherlands,Male,44,2,163553.54,3,1,0,124776.76,0
2662,95862011,Wilson,647,Italy,Male,48,7,223318.56,2,0,1,121469.69,1
2663,98739125,Miller,617,Spain,Female,53,0,168489.68,4,0,1,85974.0,0
2664,84723065,Martin,532,Spain,Female,28,7,156398.97,4,0,0,99154.22,0
2665,61834014,Anderson,415,Germany,Male,60,9,97032.7,1,0,0,79161.41,0
2666,65129040,Williams,319,Germany,Male,47,3,96963.88,2,0,1,147904.5,1
2667,56757119,Jones,549,France,Male,57,1,111745.55,3,0,1,109007.66,0
2668,72852814,Moore,678,France,Female,28,5,90825.83,4,0,0,144644.51,1
2669,73833230,Wilson,811,Spain,Female,29,7,204858.53,3,0,1,114361.09,0
2670,96541639,Moore,697,Germany,Female,54,5,39699.25,4,1,0,21755.27,0
2671,48360246,Brown,743,Spain,Male,43,0,36838.38,3,0,0,60489.1,0
2672,39453591,Miller,443,Spain,Female,43,6,114553.77,3,0,0,121790.72,0
2673,72368126,Jones,311,Spain,Male,30,1,100751.08,1,0,1,69603.34,0
2674,47815685,Hernandez,817,Netherlands,Male,23,2,202865.96,1,0,0,61920.86,0
2675,48225640,Garcia,782,France,Male,52,1,113214.8,4,0,0,49194.95,1
2676,15327516,Hernandez,526,Netherlands,Female,24,0,103660.63,4,0,1,110786.8,0
2677,63714626,Martin,449,Germany,Female,59,0,161015.14,1,0,0,132528.36,0
2678,81810319,Davis,705,France,Female,38,0,84821.76,2,1,0,56829.45,0
2679,17340965,Smith,563,Italy,Female,55,1,50519.63,2,1,0,107779.41,0
2680,37578736,Garcia,367,France,Female,66,8,175622.06,3,0,1,48407.11,0
2681,91670628,Hernandez,439,Spain,Female,55,4,107937.53,3,1,0,46329.8,0
2682,80302877,Brown,453,Netherlands,Male,66,4,56965.7,3,1,1,114753.79,1
2683,41480126,Moore,804,Italy,Male,22,4,93385.63,2,1,1,76575.32,1
2684,40723261,Garcia,667,France,Male,43,10,208238.0,3,1,1,43967.86,1
2685,46298875,Davis,722,Italy,Female,24,0,241324.36,4,1,1,62281.82,0
2686,53137211,Martinez,494,Netherlands,Female,31,8,132918.4,4,0,0,120553.53,0
2687,28962656,Hernandez,720,Spain,Female,68,2,177413.85,4,0,1,94980.97,0
2688,61081246,Taylor,634,Spain,Female,57,8,172604.2,2,1,0,61246.38,1
2689,53025430,Martin,733,Spain,Male,37,6,243189.71,1,1,1,51009.03,0
